"journal-article-10.2307_41350896-ngram1.txt","Canaán: Un diálogo entre raza, modernidad y atavismo"
"journal-article-10.2307_23054455-ngram1.txt","Ekomo: representación del pensamiento mítico, la magia y la psicología de un pueblo \"Fang\""
"journal-article-10.2307_23617201-ngram1.txt","Tertuliando con Nancy Morejón"
"journal-article-10.2307_23054439-ngram1.txt","Claroscuros: el Mestizaje Cromático, Telúrico, y Racial en \"Chambacú: Corral de Negros\""
"journal-article-10.2307_23055248-ngram1.txt","Aché, ewe, guedes, nganga, vititi nfinda y Orichas en \"La jungla\" de Wifredo Lam"
"journal-article-10.2307_23617262-ngram1.txt","Hibridismo, ambigüedad y contradicción en la representación del afroantillano en Écue-Yamba-Ó de Alejo Carpentier"
"journal-article-10.2307_23617157-ngram1.txt","Fricciones culturales en la novela afro-hispana \"Ekomo\" de María Nsue Angüe"
"journal-article-10.2307_24585141-ngram1.txt","Borrando la huella africana: La sentencia 168-13 del Tribunal Constitucional Dominicano y la identidad nacional"
"journal-article-10.2307_24585220-ngram1.txt","El \"blanqueamiento\" de dos escogidas negras de Dios: Sor Esperanza la negra, de Puebla y Sor Teresa la negrita, de Salamanca"
"journal-article-10.2307_23054446-ngram1.txt","The Spanish of Equatorial Guinea: research on la hispanidad's best-kept secret"
"journal-article-10.2307_23054488-ngram1.txt","The Spanish of Equatorial Guinea1: research on la hispanidad's best-kept secret"
"journal-article-10.2307_23053896-ngram1.txt","Figuras arquetípicas y la armonía racial en \"Chambacú: corral de negros\" de Manuel Zapata Olivella"
"journal-article-10.2307_23054734-ngram1.txt","La Virgen Morena mexicana: un símbolo nacional y sus raíces africanas"
"journal-article-10.2307_23053639-ngram1.txt","Una aproximación a la poesia federal afro-argentina de la época de Juan Manuel de Rosas"
"journal-article-10.2307_41349291-ngram1.txt","Socialismo utópico y tiranía: La isla de Annobón bajo el cabo Restituto Castilla (1931-1932)"
"journal-article-10.2307_23054702-ngram1.txt","Entre mito e historia: hacia una estética fanoniana de la resistencia en \"El árbol brujo de la libertad\" de Manuel Zapata Olivella"
"journal-article-10.2307_41350919-ngram1.txt","La relatividad de la verdad: Testimonio, narración y memoria en la obra de Manuel Zapata Olivella"
"journal-article-10.2307_23617155-ngram1.txt","La estética simbólica del teatro de Ávila Laurel"
"journal-article-10.2307_41350918-ngram1.txt","\"El primer negro de el mundo en la carrera de las letras\": Raza, revolución y el vocero de la \"república nigro-literaria\" en el Río de la Plata"
"journal-article-10.2307_41349275-ngram1.txt","Novela postcolonial, emigración y metáfora de la esclavitud"
"journal-article-10.2307_41351053-ngram1.txt","Richard Robert Madden y el origen de los indios"
"journal-article-10.2307_23054464-ngram1.txt","Luís de Camoens en el reino de Calibán: Las \"Lusíadas\" en \"Changó, el gran Putas\" de Manuel Zapata Olivella"
"journal-article-10.2307_23054135-ngram1.txt","POETRY AND TRANSLATIONS: MARCELINO AROZARENA - HOMENAJE"
"journal-article-10.2307_23054646-ngram1.txt","Raza, sexualidad y escritura en \"Adire y el tiempo roto\""
"journal-article-10.2307_23617258-ngram1.txt","Celebrar la indisciplina: Candelario Obeso, la lengua inasimilable y el ocio productivo"
"journal-article-10.2307_23053954-ngram1.txt","Literatura oral popular del Ecuador: Las décimas Esmeraldeñas"
"journal-article-10.2307_23054701-ngram1.txt","Manuel Zapata Olivella: escritor y humanista"
"journal-article-10.2307_41349319-ngram1.txt","África, materia para la definición de la literatura canaria"
"journal-article-10.2307_23054014-ngram1.txt","El Afán de Nombrarse en la Obra Poética de Excilia Saldaña"
"journal-article-10.2307_23054467-ngram1.txt","Descolonizando el mito del negro en \"Adire y el tiempo roto\" de Manuel Granados"
"journal-article-10.2307_23054458-ngram1.txt","Donato Ndongo-Bidyogo: Un escritor guineano y su obra"
"journal-article-10.2307_23054070-ngram1.txt","Voz y poesía de Nancy Morejón"
"journal-article-10.2307_41826965-ngram1.txt","Representaciones de la negritud brasileña en \"Mulher no Espelho\" y \"As Mulheres de Tijucopapo\""
"journal-article-10.2307_23617257-ngram1.txt","Las literaturas hispánicas del noroeste africano: convergencias y divergencias entre los espacios literarios magrebí y saharaui"
"journal-article-10.2307_23054557-ngram1.txt","Las raíces africanas del charro y la china mexicanos"
"journal-article-10.2307_23054651-ngram1.txt","Los demonios cantan bonito"
"journal-article-10.2307_23617159-ngram1.txt","\"En medio de la lucha\": La educación conflictiva de un niño sin nombre"
"journal-article-10.2307_23054437-ngram1.txt","El humor y la sátira en el \"Entremés de los negros\": tradición e innovación"
"journal-article-10.2307_23617214-ngram1.txt","Reinterpretando a Arriví y las dinámicas raciales en Puerto Rico"
"journal-article-10.2307_24585219-ngram1.txt","Género, raza y poesía cubana de los ochenta en \"Entre mundo y juguete\" de Soleida Ríos"
"journal-article-10.2307_41349285-ngram1.txt","(Re)escribiendo la historia desde la agencia africana: La reconstrucción narrativa de la realidad en la obra de Ávila Laurel"
"journal-article-10.2307_23053953-ngram1.txt","Santos y santería: Conversación con Arcadio, santero de Guanabacoa"
"journal-article-10.2307_23054619-ngram1.txt","Omnipresencia de la cultura africana en Colombia y Brasil en dos textos del siglo dieciocho"
"journal-article-10.2307_41826909-ngram1.txt","Oídos del mundo oí: Representaciones de la identidad negra e indígena en la tradición oral del Chocó Colombia"
"journal-article-10.2307_23617261-ngram1.txt","De la Ciudad de los Reyes a Malambo: espacio, resistencia y reconstrucción identitaria en Malambo de Lucía Charún-Illescas"
"journal-article-10.2307_23054449-ngram1.txt","La educación sentimental de un exilado africano: \"Las tinieblas de tu memoria negra\", de Donato Ndongo-Bidyogo"
"journal-article-10.2307_23054496-ngram1.txt","La educación sentimental de un exilado africano: \"Las tinieblas de tu memoria negra\", de Donato Ndongo-Bidyogo"
"journal-article-10.2307_41349314-ngram1.txt","La conexión entre casta y familia en la representación de los negros dentro de la obra de Guarnan Poma"
"journal-article-10.2307_23054703-ngram1.txt","Postcolonialismo y afrorealismo en \"Hemingway, el cazador de la muerte\" de Manuel Zapata Olivella"
"journal-article-10.2307_41826908-ngram1.txt","\"Cecilia Valdés\" de Villaverde a Arenas: la (re)creación del mito de la mulata"
"journal-article-10.2307_23054095-ngram1.txt","El vaudoux como protagonista en \"El reino de este mundo\""
"journal-article-10.2307_23054523-ngram1.txt","La población negra de México: parte del discurso blanqueador para \"poner al negro en su lugar\""
"journal-article-10.2307_23054550-ngram1.txt","Caridad Atencio: crónica de un cuerpo"
"journal-article-10.2307_24585144-ngram1.txt","República Dominicana: Un Estado que cuestiona la nacionalidad de sus ciudadanos"
"journal-article-10.2307_23053985-ngram1.txt","Sancho Panza y la esclavización de los negros"
"journal-article-10.2307_23054652-ngram1.txt","Apuntes para una historia del negro en Cuba, escrita por un negro en Cuba —y que Elegguá sea conmigo"
"journal-article-10.2307_23054507-ngram1.txt","La obra de Manuel Zapata Olivella: raza, poética y sociedad"
"journal-article-10.2307_23617189-ngram1.txt","Los ojos en la poma"
"journal-article-10.2307_42656435-ngram1.txt","Cultura afrocubana en la Revolución: Entrevista a Elio Ruiz"
"journal-article-10.2307_23054706-ngram1.txt","\"Changó, el gran putas\" de Manuel Zapata Olivella: un volver a imaginar y localizar Haití y su revolución mediante una alegoría postcolonial"
"journal-article-10.2307_23054709-ngram1.txt","Descolonización de la novela histórica latinoamericana"
"journal-article-10.2307_23055335-ngram1.txt","Martí, Schomburg y la cuestión racial en las Américas"
"journal-article-10.2307_23617222-ngram1.txt","Marcelino Arozarena: Griot del Caribe"
"journal-article-10.2307_23054450-ngram1.txt","Estudio de los personajes en \"Las tinieblas de tu memoria negra\", de Donato Ndongo-Bidyogo"
"journal-article-10.2307_23054454-ngram1.txt","\"Ese engañoso amor del blanco\": El (contra)discurso colonial en un drama español de posguerra"
"journal-article-10.2307_23055340-ngram1.txt","Hacia una literatura nacional: entrevista a Donato Ndongo-Bidyoga"
"journal-article-10.2307_24585183-ngram1.txt","Derivas con (por, y desde) Zurbano: dolor, alegría y resistencia"
"journal-article-10.2307_23053921-ngram1.txt","El grupo Orígenes ante el negrismo"
"journal-article-10.2307_23053925-ngram1.txt","El desalojo en la calle de los negros"
"journal-article-10.2307_41350897-ngram1.txt","Una herencia perdida: La identidad afromexicana de Artemio Cruz"
"journal-article-10.2307_41349308-ngram1.txt","Dos reflexiones sobre la práctica del poder"
"journal-article-10.2307_41349334-ngram1.txt","Back Matter"
"journal-article-10.2307_42656433-ngram1.txt","Entrevista con Pedro Pérez Sarduy en Columbia, Missouri en Marzo de 1993"
"journal-article-10.2307_23052824-ngram1.txt","Martín Morúa Delgado, precursor del afro-cubanismo"
"journal-article-10.2307_23617260-ngram1.txt","Memoria y representación del barco y del mar en la travesía y la migración forzada"
"journal-article-10.2307_41349273-ngram1.txt","Quemar la prosperidad: Leña y vida cotidiana en los pueblos fang de Guinea Ecuatorial"
"journal-article-10.2307_23053872-ngram1.txt","\"Los fugitivos\" de Alejo Carpentier en su contexto: convergencia de ideología y estructura"
"journal-article-10.2307_23053984-ngram1.txt","El discurso racial en \"Amalia\" de José Mármol"
"journal-article-10.2307_41350893-ngram1.txt","Miradas coloniales en el mercado global: Los negros en \"Trilogía sucia de ha Habana\""
"journal-article-10.2307_23054730-ngram1.txt","\"La historia de un negro no le interesa a nadie\": el 'cocolo' en \"Tiempo muerto\" de Avelino Stanley"
"journal-article-10.2307_41350929-ngram1.txt","BAHÒNGWE Y NDONDE"
"journal-article-10.2307_23053641-ngram1.txt","Conversación con el doctor Manuel Zapata Olivella, Bogotá, 1980; 1983"
"journal-article-10.2307_41826961-ngram1.txt","Lo afro, la costa y la plurinacionalidad del Ecuador"
"journal-article-10.2307_23055246-ngram1.txt","Los Orígenes"
"journal-article-10.2307_23054452-ngram1.txt","Leoncio Evita o \"Cuando los combes luchaban\": Una obra trascendental"
"journal-article-10.2307_23054508-ngram1.txt","Marx, Garvey y Gaitán: palimpsesto ideológico en \"Chambacú, corral de negros\""
"journal-article-10.2307_23617165-ngram1.txt","Roberto Diago, un artista \"apalencado\""
"journal-article-10.2307_23054445-ngram1.txt","Aspectos políticos de Guinea Ecuatorial: Raíces hispánicas en África"
"journal-article-10.2307_41349289-ngram1.txt","Eclosión del hip hop en Guinea Ecuatorial: Un fenómeno de doble filo"
"journal-article-10.2307_41350924-ngram1.txt","La nación entre imaginarios y transformaciones"
"journal-article-10.2307_23054468-ngram1.txt","\"Memín Pinguín\": uno de los cómics mexicanos más populares como instrumento para codificar al negro"
"journal-article-10.2307_23054643-ngram1.txt","Algo bueno e interesante con Manolo Granados en el patio del restaurante El Patio y la ventanita de oro"
"journal-article-10.2307_23617196-ngram1.txt","Retórica de una mirada sobre La Habana"
"journal-article-10.2307_41826963-ngram1.txt","\"Dientes blancos\" o la perversa seducción de la risa"
"journal-article-10.2307_23054097-ngram1.txt","La función del proemio en \"Changó, el gran putas\""
"journal-article-10.2307_23054548-ngram1.txt","Búsqueda y negación del yo en \"Malambo\" de Lucía Charún-Illescas"
"journal-article-10.2307_23054556-ngram1.txt","El exilio y el deseo de cambio en Guinea Ecuatorial: \"Los poderes de la tempestad\" de Donato Ndongo Bidyogo"
"journal-article-10.2307_24585209-ngram1.txt","\"Los Independientes de Color\": Entrevista a Gloria Rolando"
"journal-article-10.2307_23054051-ngram1.txt","Los Ancestros Combatientes: Una Saga Afro-norteamericana"
"journal-article-10.2307_23054480-ngram1.txt","Los Ancestros Combatientes: Una Saga Afro-norteamericana"
"journal-article-10.2307_23054555-ngram1.txt","Conciencia social y la herencia africana en la salsa de Joe Arroyo y Grupo Niche"
"journal-article-10.2307_41826962-ngram1.txt","Regionalismo y estereotipos raciales en \"Las lanzas coloradas\""
"journal-article-10.2307_23617220-ngram1.txt","Sikán"
"journal-article-10.2307_23054064-ngram1.txt","Nancy Morejón o un nuevo canto para una vieja culebra"
"journal-article-10.2307_41350921-ngram1.txt","Dark Pursuits: Race and Early Argentine Jazz Criticism"
"journal-article-10.2307_23054451-ngram1.txt","La autobiografía como plataforma de denuncia en \"Los poderes de la tempestad\", de Donato Ndongo-Bidyogo"
"journal-article-10.2307_23054453-ngram1.txt","Religiosidad, independencia y conflictos culturales en \"El párroco de Niefang\" de Joaquín Mbomio Bacheng"
"journal-article-10.2307_23053907-ngram1.txt","Cinco facetas del resentimiento nietzscheano en \"Juyungo\" de Adalberto Ortiz"
"journal-article-10.2307_23054037-ngram1.txt","El negrero como personaje romántico en \"Pedro Blanco, el negrero\", de Lino Novás Calvo"
"journal-article-10.2307_23617264-ngram1.txt","Justo Bolekia Boleká: escritor y guía cultural bubi"
"journal-article-10.2307_41350901-ngram1.txt","La invisibilidad de Manzano"
"journal-article-10.2307_23054125-ngram1.txt","\"Changó, el gran putas\" y el negro en la novelística del colombiano Zapata Olivella"
"journal-article-10.2307_23054465-ngram1.txt","La nación y el proyecto ilustrado: un análisis de la poesía negrista desde la medicina legal y la antropología"
"journal-article-10.2307_23054580-ngram1.txt","El exiliado afrohispano y el debate lingüístico en la literatura de Guinea Ecuatorial: entrevista a Justo Bolekia Boleká"
"journal-article-10.2307_23055250-ngram1.txt","Sobre el candomblé"
"journal-article-10.2307_23617186-ngram1.txt","Rolando Estévez Jordán, \"muchos artistas\""
"journal-article-10.2307_24585222-ngram1.txt","Narrativa noir y la condición afrovenezolana: Notas sobre \"Rojo express\""
"journal-article-10.2307_23053955-ngram1.txt","Integración artística de la protesta social en las novelas de Manuel Zapata Olivella"
"journal-article-10.2307_23054441-ngram1.txt","Obsesión, posesión, y opresión en \"Del amor y otros demonios\""
"journal-article-10.2307_23054132-ngram1.txt","Marcelino Arozarena: abnegado trabajador de la cultura cubana"
"journal-article-10.2307_41826964-ngram1.txt","\"El Masacre se pasa a pie\" de Freddy Prestol Castillo ¿Denuncia o defensa de la actitud dominicana ante \"El Corte\"?"
"journal-article-10.2307_41826906-ngram1.txt","La \"Comedia famosa de Juan Latino\": el discurso hegemónico como artefacto socio-político"
"journal-article-10.2307_41826915-ngram1.txt","Entrevista a Cristina Cabral"
"journal-article-10.2307_41350928-ngram1.txt","Encuentro con Inongo-Vi-Makomè"
"journal-article-10.2307_23054469-ngram1.txt","Entrevista a la poeta Afro-costarricense Shirley Campbell"
"journal-article-10.2307_24585228-ngram1.txt","La pasión desobediente"
"journal-article-10.2307_23055227-ngram1.txt","White, Honorary White, or Non-White: Apartheid Era Constructions of Chinese"
"journal-article-10.2307_23053952-ngram1.txt","Ciro Alegría y el tema negro"
"journal-article-10.2307_23054447-ngram1.txt","La literatura moderna hispanofona en Guinea Ecuatorial"
"journal-article-10.2307_23054481-ngram1.txt","La literatura moderna hispanófona en Guinea Ecuatorial"
"journal-article-10.2307_23054552-ngram1.txt","El discurso del \"Yo\": testimonio e identidad en \"Piel de mujer\", de Delia Zamudio"
"journal-article-10.2307_23054579-ngram1.txt","Ascensión social y enfrentamiento entre negros en \"El valiente negro en Flandes\" de Andrés de Claramonte: una aproximación postcolonial"
"journal-article-10.2307_23055247-ngram1.txt","Religiones afrocubanas: ¿sincretismo o desafricanización?"
"journal-article-10.2307_23054438-ngram1.txt","Ubicaciones de la identidad en Chombo, de Carlos Guillermo Wilson"
"journal-article-10.2307_23054700-ngram1.txt","Manuel Zapata Olivella: la visión cósmica en mis huellas ancestrales"
"journal-article-10.2307_23054085-ngram1.txt","La individuación interrumpida: el caso de María Luz en \"Matalaché\""
"journal-article-10.2307_41349310-ngram1.txt","Back Matter"
"journal-article-10.2307_23054479-ngram1.txt","El escritor afro-hispano y el proceso creativo"
"journal-article-10.2307_23055187-ngram1.txt","El escritor afro-hispano y el proceso creativo"
"journal-article-10.2307_23055253-ngram1.txt","La Iyáonifá: un problema de género en la Regla de Ocha/Ifá"
"journal-article-10.2307_23617265-ngram1.txt","Reflexiones desde Montevideo: una conversación con Graciela Leguizamón"
"journal-article-10.2307_42656436-ngram1.txt","La niña blanca"
"journal-article-10.2307_23054420-ngram1.txt","La hamaca azul"
"journal-article-10.2307_23053705-ngram1.txt","La dialéctica hambre-agresión en \"Chambacú: corral de negros\""
"journal-article-10.2307_23054577-ngram1.txt","Georgina Herrera: una poeta afrocubana"
"journal-article-10.2307_23054096-ngram1.txt","\"La fuga\" de Carlos Arturo Truque: El tema de la locura en una clave menor"
"journal-article-10.2307_41351051-ngram1.txt","Inconsistent Depictions of Afro-Cubans and Their Cultural Manifestations in the Early Poetry of Marcelino Arozarena"
"journal-article-10.2307_23054711-ngram1.txt","El mestizaje en la nueva novela hispanoamericana"
"journal-article-10.2307_41349280-ngram1.txt","Crónica de un viaje a Guinea Ecuatorial: Entrando y saliendo de la modernidad (entre corrupción, turismo y tradición)"
"journal-article-10.2307_23054710-ngram1.txt","Artel, el maestro"
"journal-article-10.2307_23055221-ngram1.txt","\"You are like us, you eat plátanos\": Chinese Dominicans, Race, Ethnicity, and Identity"
"journal-article-10.2307_23054105-ngram1.txt","Nicolás Guillén y la intrahistoria cubana"
"journal-article-10.2307_41350925-ngram1.txt","Teoria social e questão racial no Brasil"
"journal-article-10.2307_23053874-ngram1.txt","Adalberto Ortiz: el hombre y la creación literaria"
"journal-article-10.2307_23617161-ngram1.txt","Racionais MC's: Cultura Afro-Brasileira Contemporânea como Política Cultural"
"journal-article-10.2307_24585205-ngram1.txt","Roberto Zurbano y el debate sobre el racismo en Cuba: Entrevistas a Tomás Fernández Robaina y Víctor Fowler Calzada"
"journal-article-10.2307_24585231-ngram1.txt","Una conversación con Georgina Herrera"
"journal-article-10.2307_23054512-ngram1.txt","Zapata Olivella, el aventurero Prólogo: Pasión vagabunda"
"journal-article-10.2307_23055231-ngram1.txt","Signifying \"Asian\" and Afro-Cultural Poetics: A Conversation with William Luis, Albert Chong, Karen Tei Yamashita, and Alejandro Campos García"
"journal-article-10.2307_41417233-ngram1.txt","Entrevista con Luz Argentina Chiriboga"
"journal-article-10.2307_24585213-ngram1.txt","FUE EN PRIMAVERA"
"journal-article-10.2307_23054419-ngram1.txt","Los Condenados"
"journal-article-10.2307_41349344-ngram1.txt","A descoberta do insólito: Carolina Maria de Jesus e a imprensa brasileira (1960-77)"
"journal-article-10.2307_23054714-ngram1.txt","Afro-Bolivian Language Today: The Oldest Surviving Afro-Hispanic Speech Community"
"journal-article-10.2307_24585229-ngram1.txt","Entrevista a Gerardo Fulleda León"
"journal-article-10.2307_23055255-ngram1.txt","Nelson Freires y la esencia mística de la cultura yorubá"
"journal-article-10.2307_23054416-ngram1.txt","La narración de lo racial-nacional en \"Pobre negro\" de Rómulo Gallegos"
"journal-article-10.2307_23054656-ngram1.txt","Voces del silencio: Entrevista a Ciríaco Bokesa"
"journal-article-10.2307_41417236-ngram1.txt","Surgimiento y desaparición del Teatro Negro Uruguayo: Entrevista con Andrés Castillo"
"journal-article-10.2307_23053915-ngram1.txt","Entrevista con Cristina Rodríguez Cabral en Montevideo en Julio de 1993"
"journal-article-10.2307_23054106-ngram1.txt","Diálogo con Nicolás Guillén: entrevista de Rafael Heliodoro Valle"
"journal-article-10.2307_23054430-ngram1.txt","Lo cotidiano trascendente: Reflexiones sobre mi obra poética"
"journal-article-10.2307_23054516-ngram1.txt","Lengua e identidad en \"Changó, el gran Putas\", de Manuel Zapata Olivella"
"journal-article-10.2307_41351075-ngram1.txt","Bandera a Bandera"
"journal-article-10.2307_41350904-ngram1.txt","Esbozo autobiográfico"
"journal-article-10.2307_23055263-ngram1.txt","Náufragos del verano"
"journal-article-10.2307_24585198-ngram1.txt","Construcción de consensos: ¿Podrá la sociedad cubana construir un consenso para romper con el racismo actual e histórico y, al mismo tiempo, aprovechar las oportunidadesrevolucionarias?"
"journal-article-10.2307_23054627-ngram1.txt","'77 PR Chicago Riot"
"journal-article-10.2307_41349318-ngram1.txt","Representations of Slavery and Afro-Peruvians in Flora Tristan's Travel Narrative, \"Peregrinations of a Pariah\""
"journal-article-10.2307_41350922-ngram1.txt","The Current and Future State of Afro-Colombian Prose Fiction"
"journal-article-10.2307_23054554-ngram1.txt","The Spanish language presence in Tangier, Morocco: a sociolinguistic perspective"
"journal-article-10.2307_23053939-ngram1.txt","Las raíces de la estética de Carlos Arturo Truque A."
"journal-article-10.2307_23054647-ngram1.txt","Manolo Granados: \"El orden presentido\" y el nacimiento de una razón"
"journal-article-10.2307_23055350-ngram1.txt","journal-article-10.2307_23055350-ngram1.txt"
"journal-article-10.2307_23054655-ngram1.txt","33⅓ (Cuban) Revolutions Per Minute: Cuban Color and Forbidden Skin on \"Pablo Milanés canta a Nicolás Guillén\" (1975)"
"journal-article-10.2307_23054418-ngram1.txt","Rigoberto López, cineasta de Cuba, del Caribe y del mundo Entrevista con Ian Craig, La Habana, 19 de diciembre de 2000"
"journal-article-10.2307_23053987-ngram1.txt","Aleluya a la caribeñidad: los cuentos negristas de Ana Lydia Vega"
"journal-article-10.2307_41417196-ngram1.txt","Front Matter"
"journal-article-10.2307_23054618-ngram1.txt","Calunga and Calungadores: An Afro-Brazilian Speech Community of Minas Gerais"
"journal-article-10.2307_23617224-ngram1.txt","journal-article-10.2307_23617224-ngram1.txt"
"journal-article-10.2307_41350923-ngram1.txt","Entre a paródia e a história: A identidade racial negra em \"Viva o povo brasileiro,\" de João Ubaldo Ribeiro"
"journal-article-10.2307_24585192-ngram1.txt","Vivir la pluralidad aprendiendo a vivir el pluralismo: Pretexto para expulsar a un afrocubano de la estructura de poder"
"journal-article-10.2307_41349281-ngram1.txt","Colonialismo: Comercio, cristianismo y civilización"
"journal-article-10.2307_41349348-ngram1.txt","Resistance and Citizenship in the Songs of Ilê Aiyê and Olodum"
"journal-article-10.2307_23055338-ngram1.txt","The Devil in the Details of Cuban Antislavery Narrative: Félix Tanco y Bosmeniel's \"Petrona y Rosalía\""
"journal-article-10.2307_41349272-ngram1.txt","The Myth of the Oil Curse: Exploitation and Diversion in Equatorial Guinea"
"journal-article-10.2307_41349298-ngram1.txt","Ndowé Proverbs and Tales"
"journal-article-10.2307_23617253-ngram1.txt","Between Racism and Patriotism in fin de siècle Cuba: Ricardo Batrell's Creative Resistance"
"journal-article-10.2307_24585221-ngram1.txt","Rethinking Caliban: Shakespeare and Césaire in the \"Negrometraje\" of Sergio Giral"
"journal-article-10.2307_41417220-ngram1.txt","Afro-Bahian Carnival: A Stage for Protest"
"journal-article-10.2307_23053884-ngram1.txt","Francisco Herrera Luque: siquiatra novelista"
"journal-article-10.2307_23054631-ngram1.txt","journal-article-10.2307_23054631-ngram1.txt"
"journal-article-10.2307_23055229-ngram1.txt","Chino Latino Restaurants: Converging Communities, Identities, and Cultures"
"journal-article-10.2307_23053636-ngram1.txt","Front Matter"
"journal-article-10.2307_23053899-ngram1.txt","Their Loss — Our Gain: The Gift of Latin Music in the United States"
"journal-article-10.2307_24585176-ngram1.txt","Una opinión"
"journal-article-10.2307_41349355-ngram1.txt","\"O povo quer se comunicar\": \"Saraus\" y literatura \"marginal\". Selección de entrevistas a escritores del \"movimiento de literatura marginal\" de San Pablo"
"journal-article-10.2307_23055252-ngram1.txt","Rethinking African Religions: African Americans, Afro-Latinos, Latinos, and Afro-Cuban Religions in Chicago"
"journal-article-10.2307_23053996-ngram1.txt","When Does it Snow in Cuba? Nicolás Guillén and the Poetry of \"Cerebro y corazón\""
"journal-article-10.2307_23054022-ngram1.txt","\"Pasión vagabunda\", comienzo de una creación ficcionesca"
"journal-article-10.2307_23054705-ngram1.txt","Brother to Brother: The Friendship and Literary Correspondence of Manuel Zapata Olivella and Langston Hughes"
"journal-article-10.2307_23617221-ngram1.txt","The King of Cans"
"journal-article-10.2307_41349350-ngram1.txt","Religiões afro-brasileiras: Um novo olhar"
"journal-article-10.2307_23054032-ngram1.txt","Index of Afro-Hispanic Review, Volumes 1–17"
"journal-article-10.2307_23054466-ngram1.txt","The Testimony of the Displaced: \"Rachel's Song\" and the Performance of Race and Gender"
"journal-article-10.2307_23054704-ngram1.txt","Changó, el gran putas: Contemporary Afro-Hispanic Historical Novel"
"journal-article-10.2307_23055261-ngram1.txt","La introvertida transmisión oral en las raíces de la cultura afrocubana"
"journal-article-10.2307_23053736-ngram1.txt","La abuelita africana / The African Grannie"
